,Unnamed: 0,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal,DOB,height,age,weight_lbs,weight_kg,distance,stroke
1086,1086,Athens,2004,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,50m freestyle,W,Gold,,177.8,,121,55,50m,Freestyle
1087,1087,Athens,2004,Aquatics,Swimming,"METELLA, Malia",FRA,Women,50m freestyle,W,Silver,"February 23, 1982 (age 34 years)",175.26,,148,67.27272727,50m,Freestyle
1088,1088,Athens,2004,Aquatics,Swimming,"MUNZ, Diana",USA,Women,800m freestyle,W,Bronze,"June 19, 1982 (age 34 years)",162.56,,123,55.90909091,800m,Freestyle
1089,1089,Athens,2004,Aquatics,Swimming,"SHIBATA, Ai",JPN,Women,800m freestyle,W,Gold,"May 14, 1982 (age 34 years)",175.26,,139,63.18181818,800m,Freestyle
1090,1090,Athens,2004,Aquatics,Swimming,"MANAUDOU, Laure",FRA,Women,800m freestyle,W,Silver,,180.34,,152,69.09090909,800m,Freestyle
1091,1091,Beijing,2008,Aquatics,Swimming,"STOECKEL, Hayden",AUS,Men,100m backstroke,M,Bronze,"August 10, 1984 (age 32 years)",198.12,,209,95,100m,Backstroke
1092,1092,Beijing,2008,Aquatics,Swimming,"VYATCHANIN, Arkady",RUS,Men,100m backstroke,M,Bronze,"April 4, 1984 (age 32 years)",203.2,,,#VALUE!,100m,Backstroke
1093,1093,Beijing,2008,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,100m backstroke,M,Gold,"July 23, 1983 (age 33 years)",190.5,,201,91.36363636,100m,Backstroke
1094,1094,Beijing,2008,Aquatics,Swimming,"GREVERS, Matt",USA,Men,100m backstroke,M,Silver,"March 26, 1985 (age 31 years)",203.2,,231,105,100m,Backstroke
1095,1095,Beijing,2008,Aquatics,Swimming,"HOELZER, Margaret",USA,Women,100m backstroke,W,Bronze,"March 30, 1983 (age 33 years)",180.34,,174,79.09090909,100m,Backstroke
1096,1096,Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m backstroke,W,Gold,"August 23, 1982 (age 34 years)",172.72,,139,63.18181818,100m,Backstroke
1097,1097,Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,100m backstroke,W,Silver,"September 16, 1983 (age 33 years)",172.72,,132,60,100m,Backstroke
1098,1098,Beijing,2008,Aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,100m breaststroke,M,Bronze,"August 29, 1981 (age 35 years)",190.5,,185,84.09090909,100m,Breaststroke
1099,1099,Beijing,2008,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,100m breaststroke,M,Gold,"September 22, 1982 (age 34 years)",177.8,,161,73.18181818,100m,Breaststroke
1100,1100,Beijing,2008,Aquatics,Swimming,"OEN, Alexander Dale",NOR,Men,100m breaststroke,M,Silver,21-May-85,190.5,23.0,176,80,100m,Breaststroke
1101,1101,Beijing,2008,Aquatics,Swimming,"JUKIC, Mirna",AUT,Women,100m breaststroke,W,Bronze,"April 9, 1986 (age 30 years)",177.8,,150,68.18181818,100m,Breaststroke
1102,1102,Beijing,2008,Aquatics,Swimming,"JONES, Leisel",AUS,Women,100m breaststroke,W,Gold,"August 30, 1985 (age 31 years)",177.8,,150,68.18181818,100m,Breaststroke
1103,1103,Beijing,2008,Aquatics,Swimming,"SONI, Rebecca",USA,Women,100m breaststroke,W,Silver,"March 18, 1987 (age 29 years)",172.72,,134,60.90909091,100m,Breaststroke
1104,1104,Beijing,2008,Aquatics,Swimming,"LAUTERSTEIN, Andrew",AUS,Men,100m butterfly,M,Bronze,"May 22, 1987 (age 29 years)",185.42,,198,90,100m,Butterfly
1105,1105,Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,100m butterfly,M,Gold,"June 30, 1985 (age 31 years)",193.04,,196,89.09090909,100m,Butterfly
1106,1106,Beijing,2008,Aquatics,Swimming,"CAVIC, Milorad",SRB,Men,100m butterfly,M,Silver,"May 31, 1984 (age 32 years)",195.58,,,#VALUE!,100m,Butterfly
1107,1107,Beijing,2008,Aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,100m butterfly,W,Bronze,"November 19, 1986 (age 29 years)",170.18,,132,60,100m,Butterfly
1108,1108,Beijing,2008,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,100m butterfly,W,Gold,"January 28, 1985 (age 31 years)",167.64,,132,60,100m,Butterfly
1109,1109,Beijing,2008,Aquatics,Swimming,"MAGNUSON, Christine",USA,Women,100m butterfly,W,Silver,"October 17, 1985 (age 31 years)",185.42,,161,73.18181818,100m,Butterfly
1110,1110,Beijing,2008,Aquatics,Swimming,"CIELO FILHO, Cesar",BRA,Men,100m freestyle,M,Bronze,"January 10, 1987 (age 29 years)",195.58,,,#VALUE!,100m,Freestyle
1111,1111,Beijing,2008,Aquatics,Swimming,"LEZAK, Jason",USA,Men,100m freestyle,M,Bronze,"November 12, 1975 (age 40 years)",193.04,,216,98.18181818,100m,Freestyle
1112,1112,Beijing,2008,Aquatics,Swimming,"BERNARD, Alain",FRA,Men,100m freestyle,M,Gold,"May 1, 1983 (age 33 years)",195.58,,198,90,100m,Freestyle
1113,1113,Beijing,2008,Aquatics,Swimming,"SULLIVAN, Eamon",AUS,Men,100m freestyle,M,Silver,"August 30, 1985 (age 31 years)",187.96,,172,78.18181818,100m,Freestyle
1114,1114,Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m freestyle,W,Bronze,"August 23, 1982 (age 34 years)",172.72,,139,63.18181818,100m,Freestyle
1115,1115,Beijing,2008,Aquatics,Swimming,"STEFFEN, Britta",GER,Women,100m freestyle,W,Gold,"November 16, 1983 (age 32 years)",180.34,,132,60,100m,Freestyle
1116,1116,Beijing,2008,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,100m freestyle,W,Silver,"January 28, 1985 (age 31 years)",167.64,,132,60,100m,Freestyle
1117,1117,Beijing,2008,Aquatics,Swimming,"COCHRANE, Ryan",CAN,Men,1500m freestyle,M,Bronze,"October 29, 1988 (age 28 years)",193.04,,176,80,1500m,Freestyle
1118,1118,Beijing,2008,Aquatics,Swimming,"MELLOULI, Oussama",TUN,Men,1500m freestyle,M,Gold,"February 16, 1984 (age 32 years)",193.04,,185,84.09090909,1500m,Freestyle
1119,1119,Beijing,2008,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,1500m freestyle,M,Silver,"May 9, 1980 (age 36 years)",198.12,,212,96.36363636,1500m,Freestyle
1120,1120,Beijing,2008,Aquatics,Swimming,"VYATCHANIN, Arkady",RUS,Men,200m backstroke,M,Bronze,"April 4, 1984 (age 32 years)",203.2,,,#VALUE!,200m,Backstroke
1121,1121,Beijing,2008,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200m backstroke,M,Gold,"August 3, 1984 (age 32 years)",187.96,,196,89.09090909,200m,Backstroke
1122,1122,Beijing,2008,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,200m backstroke,M,Silver,"July 23, 1983 (age 33 years)",190.5,,201,91.36363636,200m,Backstroke
1123,1123,Beijing,2008,Aquatics,Swimming,"NAKAMURA, Reiko",JPN,Women,200m backstroke,W,Bronze,"May 17, 1982 (age 34 years)",,,121,55,200m,Backstroke
1124,1124,Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m backstroke,W,Gold,"September 16, 1983 (age 33 years)",172.72,,132,60,200m,Backstroke
1125,1125,Beijing,2008,Aquatics,Swimming,"HOELZER, Margaret",USA,Women,200m backstroke,W,Silver,"March 30, 1983 (age 33 years)",180.34,,174,79.09090909,200m,Backstroke
1126,1126,Beijing,2008,Aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,200m breaststroke,M,Bronze,"August 29, 1981 (age 35 years)",190.5,,185,84.09090909,200m,Breaststroke
1127,1127,Beijing,2008,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,200m breaststroke,M,Gold,"September 22, 1982 (age 34 years)",177.8,,161,73.18181818,200m,Breaststroke
1128,1128,Beijing,2008,Aquatics,Swimming,"RICKARD, Brenton",AUS,Men,200m breaststroke,M,Silver,,193.04,,203,92.27272727,200m,Breaststroke
1129,1129,Beijing,2008,Aquatics,Swimming,"NORDENSTAM, Sara",NOR,Women,200m breaststroke,W,Bronze,,170.18,,154,70,200m,Breaststroke
1130,1130,Beijing,2008,Aquatics,Swimming,"SONI, Rebecca",USA,Women,200m breaststroke,W,Gold,,172.72,,134,60.90909091,200m,Breaststroke
1131,1131,Beijing,2008,Aquatics,Swimming,"JONES, Leisel",AUS,Women,200m breaststroke,W,Silver,,177.8,,150,68.18181818,200m,Breaststroke
1132,1132,Beijing,2008,Aquatics,Swimming,"MATSUDA, Takeshi",JPN,Men,200m butterfly,M,Bronze,,182.88,,187,85,200m,Butterfly
1133,1133,Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m butterfly,M,Gold,,193.04,,196,89.09090909,200m,Butterfly
1134,1134,Beijing,2008,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200m butterfly,M,Silver,,187.96,,,#VALUE!,200m,Butterfly
1135,1135,Beijing,2008,Aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,200m butterfly,W,Bronze,,170.18,,132,60,200m,Butterfly
1136,1136,Beijing,2008,Aquatics,Swimming,"LIU, Zige",CHN,Women,200m butterfly,W,Gold,,180.34,,154,70,200m,Butterfly
1137,1137,Beijing,2008,Aquatics,Swimming,"JIAO, Liuyang",CHN,Women,200m butterfly,W,Silver,"August 6, 1991 (age 25 years)",172.72,,139,63.18181818,200m,Butterfly
1138,1138,Beijing,2008,Aquatics,Swimming,"VANDERKAAY, Peter",USA,Men,200m freestyle,M,Bronze,"February 12, 1984 (age 32 years)",193.04,,209,95,200m,Freestyle
1139,1139,Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m freestyle,M,Gold,"June 30, 1985 (age 31 years)",193.04,,196,89.09090909,200m,Freestyle
1140,1140,Beijing,2008,Aquatics,Swimming,"PARK, Taehwan",KOR,Men,200m freestyle,M,Silver,"September 27, 1989 (age 27 years)",182.88,,,#VALUE!,200m,Freestyle
1141,1141,Beijing,2008,Aquatics,Swimming,"PANG, Jiaying",CHN,Women,200m freestyle,W,Bronze,"January 6, 1985 (age 31 years)",177.8,,141,64.09090909,200m,Freestyle
1142,1142,Beijing,2008,Aquatics,Swimming,"PELLEGRINI, Federica",ITA,Women,200m freestyle,W,Gold,"August 5, 1988 (age 28 years)",177.8,,150,68.18181818,200m,Freestyle
1143,1143,Beijing,2008,Aquatics,Swimming,"ISAKOVIC, Sara",SLO,Women,200m freestyle,W,Silver,"June 9, 1988 (age 28 years)",175.26,,,#VALUE!,200m,Freestyle
1144,1144,Beijing,2008,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200m individual medley,M,Bronze,"August 3, 1984 (age 32 years)",187.96,,196,89.09090909,200m,Individual
1145,1145,Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m individual medley,M,Gold,"June 30, 1985 (age 31 years)",193.04,,196,89.09090909,200m,Individual
1146,1146,Beijing,2008,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200m individual medley,M,Silver,"December 3, 1985 (age 30 years)",187.96,,,#VALUE!,200m,Individual
1147,1147,Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,200m individual medley,W,Bronze,"August 23, 1982 (age 34 years)",172.72,,139,63.18181818,200m,Individual
1148,1148,Beijing,2008,Aquatics,Swimming,"RICE, Stephanie",AUS,Women,200m individual medley,W,Gold,"June 17, 1988 (age 28 years)",175.26,,148,67.27272727,200m,Individual
1149,1149,Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m individual medley,W,Silver,"September 16, 1983 (age 33 years)",172.72,,132,60,200m,Individual
1150,1150,Beijing,2008,Aquatics,Swimming,"JENSEN, Larsen",USA,Men,400m freestyle,M,Bronze,"September 1, 1985 (age 31 years)",182.88,,194,88.18181818,400m,Freestyle
1151,1151,Beijing,2008,Aquatics,Swimming,"PARK, Taehwan",KOR,Men,400m freestyle,M,Gold,"September 27, 1989 (age 27 years)",182.88,,,#VALUE!,400m,Freestyle
1152,1152,Beijing,2008,Aquatics,Swimming,"ZHANG, Lin",CHN,Men,400m freestyle,M,Silver,"January 6, 1987 (age 29 years)",187.96,,170,77.27272727,400m,Freestyle
1153,1153,Beijing,2008,Aquatics,Swimming,"JACKSON, Joanne",GBR,Women,400m freestyle,W,Bronze,"July 26, 1928 (age 88 years)",185.42,,168,76.36363636,400m,Freestyle
1154,1154,Beijing,2008,Aquatics,Swimming,"ADLINGTON, Rebecca",GBR,Women,400m freestyle,W,Gold,"February 17, 1989 (age 27 years)",177.8,,154,70,400m,Freestyle
1155,1155,Beijing,2008,Aquatics,Swimming,"HOFF, Katie",USA,Women,400m freestyle,W,Silver,"June 3, 1989 (age 27 years)",175.26,,141,64.09090909,400m,Freestyle
1156,1156,Beijing,2008,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,400m individual medley,M,Bronze,"August 3, 1984 (age 32 years)",187.96,,196,89.09090909,400m,Individual
1157,1157,Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,400m individual medley,M,Gold,"June 30, 1985 (age 31 years)",193.04,,196,89.09090909,400m,Individual
1158,1158,Beijing,2008,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,400m individual medley,M,Silver,"December 3, 1985 (age 30 years)",187.96,,,#VALUE!,400m,Individual
1159,1159,Beijing,2008,Aquatics,Swimming,"HOFF, Katie",USA,Women,400m individual medley,W,Bronze,"June 3, 1989 (age 27 years)",175.26,,141,64.09090909,400m,Individual
1160,1160,Beijing,2008,Aquatics,Swimming,"RICE, Stephanie",AUS,Women,400m individual medley,W,Gold,"June 17, 1988 (age 28 years)",175.26,,148,67.27272727,400m,Individual
1161,1161,Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,400m individual medley,W,Silver,"September 16, 1983 (age 33 years)",172.72,,132,60,400m,Individual
1162,1162,Beijing,2008,Aquatics,Swimming,"BERNARD, Alain",FRA,Men,50m freestyle,M,Bronze,"May 1, 1983 (age 33 years)",195.58,,198,90,50m,Freestyle
1163,1163,Beijing,2008,Aquatics,Swimming,"CIELO FILHO, Cesar",BRA,Men,50m freestyle,M,Gold,"January 10, 1987 (age 29 years)",195.58,,,#VALUE!,50m,Freestyle
1164,1164,Beijing,2008,Aquatics,Swimming,"LEVEAUX, Amaury",FRA,Men,50m freestyle,M,Silver,"December 2, 1985 (age 30 years)",203.2,,194,88.18181818,50m,Freestyle
1165,1165,Beijing,2008,Aquatics,Swimming,"CAMPBELL, Cate",AUS,Women,50m freestyle,W,Bronze,"May 20, 1992 (age 24 years)",185.42,,148,67.27272727,50m,Freestyle
1166,1166,Beijing,2008,Aquatics,Swimming,"STEFFEN, Britta",GER,Women,50m freestyle,W,Gold,"November 16, 1983 (age 32 years)",180.34,,132,60,50m,Freestyle
1167,1167,Beijing,2008,Aquatics,Swimming,"TORRES, Dara",USA,Women,50m freestyle,W,Silver,"April 15, 1967 (age 49 years)",180.34,,150,68.18181818,50m,Freestyle
1168,1168,Beijing,2008,Aquatics,Swimming,"FRIIS, Lotte",DEN,Women,800m freestyle,W,Bronze,"February 9, 1988 (age 28 years)",182.88,,161,73.18181818,800m,Freestyle
1169,1169,Beijing,2008,Aquatics,Swimming,"ADLINGTON, Rebecca",GBR,Women,800m freestyle,W,Gold,"February 17, 1989 (age 27 years)",177.8,,154,70,800m,Freestyle
1170,1170,Beijing,2008,Aquatics,Swimming,"FILIPPI, Alessia",ITA,Women,800m freestyle,W,Silver,"June 23, 1987 (age 29 years)",185.42,,139,63.18181818,800m,Freestyle
